"user_detail_name","text","text 2","text 3","text 4","text 5","content_wrap"
"Mary_Kiky_Zhu","5分","超棒","景色5","趣味5","性价比5","台北的101大楼，就跟上海的东方明珠塔似的，只有到了晚上，打上灯光的时候，才是最迷人的。101大楼是以彩虹七种颜色为主题，每天都会更换一种颜色。"
"zizhuang","4分","满意","景色4","","","第一次在携程网上订门票感到有成就感上海旅游团人都夸老头我新潮！"
"_WeCh****29071","5分","超棒","景色5","","","很漂亮 很多人游玩参观"
"Wchzhnczd","4分","满意","景色4","趣味4","性价比3","建筑设计得还算非常漂亮的，环境也很不错。"
"ca****tm5","4分","满意","景色4","","","打卡必去之地。服务很好，虽然人多，安排有序。太阳大的时候去这避暑再好不过，大厦里好多名牌专柜。地下城有美食天地，但是鼎泰丰排队太长太夸张啦"
"非著名旅行家","4分","满意","景色4","趣味5","性价比4","【景色】还不错，希望以后还可以去！！！😆😆😆

【趣味】你有去了，以后有机会还可以再去，我也还想再去，幸亏赚更多的钱去。
【性价比】性价比还不错，有时间再去"
"旅行博主小张","5分","超棒","景色5","趣味4","性价比4","曾经得中国第一高！现在已经易主了！不过还是很值得来看看！"
"136****6456","5分","超棒","景色5","趣味5","性价比5","比现场买优惠一点，但是取票也要跟现场买票的排在一起等待。"
"jajaandy","5分","超棒","景色5","趣味5","性价比5","不错的打卡地。"
"_WeCh****720440","5分","超棒","景色5","","","扫码入场超级方便，免去排队取票时间，五点半入的场，从日落到夜幕降临，很棒！"
"_WeCh****742143","4分","满意","景色4","","","风景还是不错的！就是有点贵了一点！"
"悟空","5分","超棒","景色5","趣味4","性价比4","我去的时候正好有学校组织的露营活动，所以没有办法去天台。夜晚的景色还是很美的 里面的冰淇淋很好吃"
"M13****126","4分","满意","景色4","","","景色还是可以的，不过没有其他娱乐设施，就是看看风景，台湾的高楼大厦不多，101算是能覆盖全部了"
"M25****452","5分","超棒","景色5","趣味5","性价比5","逛了101，lv miumiu prada真高大上，建在了中心位置的延伸处，真心有走康庄大道的感觉"
"feimaer","5分","超棒","景色5","","","不错的，台北地标性建筑。由于避开了春节大批游客，慢慢欣赏了台北101的内部，观赏乐阻尼球等小影片。
携程比现场购票便宜一点，支持携程。"
"_TI***zx","5分","超棒","","","","至少来一次"
"angela pao","5分","超棒","景色5","趣味5","性价比5","全世界排名第11位的摩天大楼，虽然已经落在了10名之外，但是它还是全世界最瞩目的焦点，特别是每年的新年烟花秀，吸引了不少观众的眼球"
"car****227","5分","超棒","景色5","","","很好非常好"
"Lulu钉儿","5分","超棒","景色5","","","即买即用很方便。这天正好大雾什么也看不到好不开森～"
"Raoull","4分","满意","景色4","","","排队俩小时 畅玩20分钟 电梯还是爽的 其他就自己体会吧"
"带着檬宝去旅行","4分","满意","景色4","趣味3","性价比4","市区的很多地方都可以看到101大楼的身影。在101大楼底下抬头仰望，玻璃幕墙反射过来的阳光炫目而刺眼，大楼，也更显高大逼仄的气势。"
"rosyrock","5分","超棒","景色5","","","下午快5点上去的，等电梯的队不是很长后。主要是带孩子看看阻尼器。6点多在91层户外观景台看到了火红的夕阳落日。体验了世界最快电梯。"
"_zxte****39688","5分","超棒","景色5","趣味5","性价比5","到台湾观光旅游一定必去的就是台北101大楼，俯瞰台北景色，品尝地道的鼎泰丰小笼包，美景美味，哈哈，自在生活悠然美味！值得推荐……"
"Mary_Kiky_Zhu","5分","超棒","景色5","趣味5","性价比5","台北101大楼外观呈多节式，宛若劲竹节节高升、柔韧有余，象征着生生不息的中国传统建筑意涵，以高科技巨型结构来确保防风防灾的效果。"
"vivi微","5分","超棒","景色5","趣味5","性价比5","楼下五层是购物中心，上顶楼门票要500台币，我们没有上去，只在楼下的商店中购买手信而已。"
"Mikhail Misha","5分","超棒","景色5","趣味5","性价比5","台湾建筑大师李祖原的杰作，特别是上到楼顶观景台，可以一窥全世界唯一一个开放参观的超高层建筑的定海神针—阻尼器，这个最值得一看！"
"Bluered1233","3分","不错","景色3","趣味3","性价比3","去过两次，人气一次不如一次，卖珊瑚的一直都在。"
"ca****tm5","4分","满意","景色5","趣味4","性价比3","101里服务很好，安排有序。避免大太阳的好去处"
"Mary_Kiky_Zhu","5分","超棒","景色5","趣味5","性价比5","从外观设计上来看，大楼是一个多节式的结构，这样便能很好的达到防灾防风的效果，而且墙体是透明隔热的帷幕玻璃，配上灯光，格外好看。"
"M30****733","5分","超棒","景色5","趣味5","性价比5","在携程上订票会更便宜，排队也不是很久！晚上去还可以看到台北的夜景！很棒 里面也设有各色小吃以及101周边，剧幕播放视频介绍大楼！"
"FF一直在路上","5分","超棒","景色5","趣味5","性价比5","還不錯，裡面都是奢侈品喜歡購物的朋友可以去一下"
"342956932","5分","超棒","景色5","趣味5","性价比5","101是台北最高的楼，底下的商场还是蛮不错的，买了个包价格也便宜，登顶的感觉一般，天气好时候视野很好毕竟类似的观景高楼太多了"
"186****2023","5分","超棒","景色5","趣味5","性价比4","这里楼顶有很好的观景台，视野能看到整个台北，还有卖纪念品的商店，里面有很多台湾特色的纪念品，是很不错的地标性建筑物，值得一去"
"五月的天气","5分","超棒","景色5","","","一切体验都很好，观景台很漂亮，唯一不足是91层室外没上去，因为下雨的原因，可以理解！"
"angela pao","5分","超棒","景色5","趣味5","性价比5","造型独特，又是位于政府部门和百货公司的附近，地理位置得天独厚，而且办公楼和101百货公司在同一栋楼，不过不同的出口互不打扰"
"Jac侠","5分","超棒","景色5","趣味5","性价比5","携程买的票，特地选5点左右上去，从白天看到晚上，天空颜色的变化漂亮极了，买张明信片寄给自己，留个纪念，没去过很值得去一次的"
"雪佳321321","5分","超棒","景色5","趣味4","性价比4","到台北一定要去地标建筑101大厦逛一逛，楼下吃的挺多的，还能买到手伴。楼上品牌也挺多的，有时间可以去看看夜景。真的挺美的。"
"M22****3363","4分","满意","景色4","趣味4","性价比4","这个也属于当地地标建筑之一，建筑造型很独特，有点像竹子，可能也有节节高的寓意，游客很多，在三百多米观光厅可以一览城市美景。"
"M54****271","5分","超棒","景色5","","","取票很方便，总体还可以吧，夜景别有一番风味"
"たいわんいきたいわん","5分","超棒","","","","我只去看了Shohei Otani的5050球。这比直接购买便宜,而且我得到了一张台湾交通卡,所以很多。我去过101本身很多次,所以我看不到风景,只看球回来了。我早上去那里,所以人很少,这很好。"
"_TI***5x","5分","超棒","","","","我不得不指定时间,所以我在当地进行了预订。我无法在最后的时间,但是我能够在下一次完成。高速电梯的等待时间约为40分钟。当我在手机上观看下一个时间表时,很快就等了。我想知道大谷的球是否排队更多,但事实并非如此。很多人在看夜景,可能是因为那是晚上。"
"伯罗奔尼撒秦穆公","5分","超棒","景色5","趣味5","性价比4","负一楼是吃的，1-4是买的，晚上排队上去排队下来91还有室外观景台。没什么特别有意思的，对面南山广场不错，吃的玩的都有。"
"一个人的书房","5分","超棒","景色5","","","既然如此有名，理应到此一游。携程购的双人套票，优惠还要小礼品，合算！这里原名台北国际金融中心，2003年改名台北101。先乘电梯到5楼购票，有自动售票机，也有人工售票。我们在携程上的票，仍要像买当场票那样到人工售票处排队换成纸质票，然后排队去乘到观景台的世界最快的室内电梯；虽然不是节假日或周末，还是排了半小时；从5楼到89楼的室内观景台，只需37秒，非常精确；室内观景台中央位置是各种商铺，有饮料、纪念品等等，最多的是珊瑚；沿四周看看，台北全景就在眼前，然后可以爬楼梯到90楼的室外观景台，围栏很高，视野不如室内好，但来也来了，总要等高望远；再沿楼梯下行到88楼，排队乘电梯返回5楼。其他几个楼面是各类百货，名品大牌罗列，囊中羞涩，window shopping。地下1楼几乎是美食街，日料小吃，应有尽有，吃吃喝喝还是能承受的。"
"lulumiky","5分","超棒","景色5","","","晚上8点半到的101， 1-4楼是商场shopping mall， 地铁出来就是B1， 是吃饭和买手办的，顺便买了网红的咸蛋黄薯片，180台币一小袋， 尝个鲜。到了101售票处，携程上购的可直接进入的，还是需要柜台换票，再排队进入的，晚上快9点了还要排20分钟。 乘坐2015世界记录的最快电梯，果真很快就到了89层，好像比上海的环球金融中心的电梯要快一点。 遥望楼下台北灯火通明的全景，感觉不错。 礼品店里的东西价格都挺贵，最好拿了个明信片。 大厦里有个阻尼器值得参观一下，了解如何防震的。 楼上还有露天处可以参观，望远镜是免费的，不过大晚上大家都忙着拍照，几乎没有人看。 参观完下来到B1还吃了个米其林的烧味饭，不过真的味道不咋的。"
"英厄姆羊祜","3分","不错","景色3","","","用携程购买门票比现场买优惠一半。去的人非常的多，建议早一点去排队。相对来说夜景没有什么特色。比较有看得也就图中的那么一点点，因为他们高楼并不是很多，所以有点失望。夜景没有什么层次感，白天没有上去，也许夕阳或日出会不错吧。"
